so_NAME	so_SHORTNAME	so_PID	so_productWave	so_colorWave	so_allTWave	so_ratioWave	so_keyW
Krueppel-like factor 4;Krueppel-like factor 6;Krueppel-like factor 7;Krueppel-like factor 2;Krueppel-like factor 1	KLF4;KLF6;KLF7;KLF2;KLF1	O43474;Q99612;O75840;Q9Y5W3;Q13351	0.3315989114140194	0	0.62595421	1.092884910270916	2591
E3 ubiquitin-protein ligase ZNRF2	ZNRF2	Q8NHG8	0.3293862737924265	0	0.72083443	0.8782954256192349	1699
Cytidine deaminase	CDA	P32320	0.3283189458858402	0	0.7328828	1.143418443552621	2482
Protein S100-A9	S100A9	P06702	0.3282845202224074	0	0.64151144	1.098465021503518	364
DNA-directed RNA polymerase III subunit RPC3	POLR3C	Q9BUI4	0.3280617426241168	0	0.64731836	1.101278744021678	2912
Sodium-dependent phosphate transporter 2	SLC20A2	Q08357	0.3277832248891883	0	0.7011143	1.127847529021813	2751
Eukaryotic translation initiation factor 3 subunit E	EIF3E	P60228	0.3270129130670618	0	0.74238145	0.8719757790468745	958
Spermidine synthase	SRM	P19623	0.3266085223041273	0	0.60397184	0.9281145519506911	559
V-type proton ATPase 116 kDa subunit a isoform 3	TCIRG1	Q13488	0.3257598595264888	0	0.70140475	0.8877783502889791	1260
Replication factor C subunit 4	RFC4	P35249	0.3256422333761897	0	0.74508178	1.146984725904909	712
Lysosomal Pro-X carboxypeptidase	PRCP	P42785	0.3247834917341912	0	0.63799852	0.9140828478856087	783
WD repeat-containing protein 70	WDR70	Q9NW82	0.3245712205256108	0	0.76283598	0.8663354197915639	2182
Cytoskeleton-associated protein 2	CKAP2	Q8WWK9	0.3241650389126995	0	0.63750505	0.9146878063802492	1747
Testis-expressed sequence 10 protein	TEX10	Q9NXF1	0.3238498431305601	0	0.6192196	1.083496534404931	2961
Pumilio domain-containing protein KIAA0020	KIAA0020	Q15397	0.3235719151633223	0	0.75164199	1.148366341871254	1379
DNA-directed RNA polymerase II subunit GRINL1A	POLR2M	P0CAP2	0.323328554210633	0	0.64501435	1.096494007837203	429
Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-1-like;Eukaryotic translation initiation factor 5A-2	EIF5A;EIF5AL1;EIF5A2	P63241;Q6IS14;Q9GZV4	0.3231611238601602	0	0.65132684	1.099585740243917	1064
60S ribosomal protein L8	RPL8	P62917	0.3228379992744479	0	0.77238423	0.8641349913885799	1050
RNA-binding protein 5	RBM5	P52756	0.3220263876094283	0	0.64623308	1.096127468253909	903
Pseudouridylate synthase 7 homolog	PUS7	Q96PZ0	0.321988505967937	0	0.69257528	1.119190403311947	1898
Protein XRP2	RP2	O75695	0.3214298761585876	0	0.72432148	0.8818705232980846	2613
Wiskott-Aldrich syndrome protein family member 2	WASF2	Q9Y6W5	0.320286243237689	0	0.66123426	1.102395255495127	2434
COUP transcription factor 1;COUP transcription factor 2	NR2F1;NR2F2	P10589;P24468	0.3199636235012253	0	0.85985887	0.8383410605620082	2662
60S ribosomal protein L9	RPL9	P32969	0.3194872261860091	0	0.77700299	0.864591217695076	690
Mediator of RNA polymerase II transcription subunit 21	MED21	Q13503	0.3184096127093596	0	0.61749369	0.927203470310675	1263
Ferritin light chain	FTL	P02792	0.3182220504870354	0	0.58875364	0.9407246012136087	2455
Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase	GAA	P10253	0.3178478032858365	0	0.60864085	0.9316055261057623	435
Choline transporter-like protein 1	SLC44A1	Q8WWI5	0.3177696865274182	0	0.78572458	1.159128110743179	2865
Gamma-glutamyl hydrolase	GGH	Q92820	0.3171623809427295	0	0.6735397	0.9040499707794349	1789
Syntenin-1	SDCBP	O00560	0.3167801838416882	0	0.73492712	0.8808544425661647	44
28S ribosomal protein S28, mitochondrial	MRPS28	Q9Y2Q9	0.3160668541618517	0	0.66490507	1.101009179615637	2355
V-type proton ATPase subunit G 2;V-type proton ATPase subunit G 1	ATP6V1G2;ATP6V1G1	O95670;O75348	0.3156294760518676	0	0.66263598	0.9094684609262634	2607
Palmdelphin	PALMD	Q9NP74	0.3147063978916904	0	0.6576401	0.9121261740428771	2129
Ribonuclease P protein subunit p20	POP7	O75817	0.3145981423103148	0	0.64140159	1.088037424639216	234
Growth arrest and DNA damage-inducible proteins-interacting protein 1	GADD45GIP1	Q8TAE8	0.3144878151497288	0	0.67103976	1.102849606726867	1705
Non-syndromic hearing impairment protein 5	DFNA5	O60443	0.31387439312482	0	0.66531932	1.099543390297947	162
Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I	APOA1	P02647	0.3137085160959838	0	0.74287122	0.8798795512710962	323
Autophagy-related protein 9A	ATG9A	Q7Z3C6	0.3132915203872866	0	0.6372605	1.084934929738627	1586
Calmodulin-regulated spectrin-associated protein 2	CAMSAP2	Q08AD1	0.3130930731664652	0	0.70263082	1.117147952413039	2752
Putative golgin subfamily A member 6-like protein 10;Proline-rich protein 7;Golgin subfamily A member 6-like protein 9;Putative golgin subfamily A member 6-like protein 4;Putative golgin subfamily A member 6-like protein 19	GOLGA6L10;PRR7;GOLGA6L9;GOLGA6L4;GOLGA6L19	A6NI86;Q8TB68;A6NEM1;A6NEF3;H0YKK7	0.3119573550993877	0	0.77145666	0.8709918423440507	7
Fibrillin-2	FBN2	P35556	0.3100410324290017	0	0.66233826	1.095144217171921	719
Tubulin alpha-1A chain;Tubulin alpha-3E chain	TUBA1A	Q71U36;P0DPH8;P0DPH7;Q6PEY2	0.3099342632832371	0	0.67507255	1.101358932899887	2518
Striatin	STRN	O43815	0.3097908794798165	0	0.69179899	0.901393657363039	150
Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1	CTDSP1	Q9GZU7	0.3091254296215507	0	0.6297971	1.077976766091869	2035
A-kinase anchor protein 9	AKAP9	Q99996	0.3084899227279898	0	0.79011285	1.153628770066658	2904
Ferritin heavy chain;Ferritin heavy chain, N-terminally processed	FTH1	P02794	0.3084580936906178	0	0.75845969	1.139491840582001	2456
Cytoplasmic dynein 2 heavy chain 1	DYNC2H1	Q8NCM8	0.3066136864619491	0	0.7602936	1.138863641098604	2527
Regulator of microtubule dynamics protein 3	RMDN3	Q96TC7	0.3050622788925459	0	0.66738093	0.9141887209501021	1917
Sphingolipid delta(4)-desaturase DES1	DEGS1	O15121	0.3048263741059287	0	0.64157617	0.9252565867898596	89
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6	NDUFB6	O95139	0.3039466214081017	0	0.701648	1.109620161226663	2620
E3 ubiquitin-protein ligase UBR5	UBR5	O95071	0.3034362247484292	0	0.79062581	1.149819349442507	2619
Disabled homolog 2	DAB2	P98082	0.3027324542456391	0	0.6220091	1.069198106142148	1104
Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform	PPP3CA;PPP3CB	Q08209;P16298;P48454	0.302624214953843	0	0.7437396	1.128217421639083	2750
Antizyme inhibitor 2	AZIN2	Q96A70	0.3010901955906213	0	0.69476926	0.9056774294070119	1824
E3 ubiquitin-protein ligase RING2	RNF2	Q99496	0.2996085717440202	0	0.68614048	0.9100251912151174	1924
DnaJ homolog subfamily C member 13	DNAJC13	O75165	0.2977537750440487	0	0.74874324	0.8875580094955907	194
Arginine and glutamate-rich protein 1	ARGLU1	Q9NWB6	0.2970448033095856	0	0.65671903	0.9237507929860033	2184
Polyadenylate-binding protein 1-like	PABPC1L	Q4VXU2	0.296858248982824	0	0.67774564	1.09272091368432	1456
Rho guanine nucleotide exchange factor 7	ARHGEF7	Q14155;Q15052	0.296510906394964	0	0.68402946	0.9128275766580261	1294
Asparagine synthetase [glutamine-hydrolyzing]	ASNS	P08243	0.2964763616349497	0	0.68702382	1.096912274756165	2653
SRSF protein kinase 1	SRPK1	Q96SB4	0.295816495392323	0	0.74376959	1.122919812830802	2895
Nuclear pore membrane glycoprotein 210	NUP210	Q8TEM1	0.2958133634794784	0	0.7465055	0.8895537090573012	1722
Mannose-P-dolichol utilization defect 1 protein	MPDU1	O75352	0.2957849434511584	0	0.71343988	1.108910040755956	202
Tubulin alpha-1A chain;Tubulin alpha-3E chain	TUBA3E	Q71U36;P0DPH8;P0DPH7;Q6PEY2	0.2956774677105933	0	0.66137743	0.9226613730949205	2463
F-actin-capping protein subunit alpha-1	CAPZA1	P52907	0.2955195378303941	0	0.80086374	1.147964614331008	905
Gamma-interferon-inducible protein 16	IFI16	Q16666	0.295233874140262	0	0.77345669	1.135769345268888	2512
Nuclear autoantigenic sperm protein	NASP	P49321	0.2947776736458803	0	0.66995806	0.9196614115321601	836
FAS-associated factor 1	FAF1	Q9UNN5	0.2939237987531431	0	0.63275516	1.068183488857018	2321
Pre-mRNA-splicing factor SPF27	BCAS2	O75934	0.2931013172933383	0	0.68018299	0.9165420051649914	2448
Mucin-16	MUC16	Q8WXI7	0.2928668025908792	0	0.74587411	1.121579843351667	1754
Target of EGR1 protein 1	TOE1	Q96GM8	0.2907383576747851	0	0.68625987	1.09219235399148	2883
Spermatogenesis-associated protein 5	SPATA5	Q8NB90	0.2902028563966006	0	0.78746355	1.137946960618844	2852
Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan	DAG1	Q14118	0.2897267496402378	0	0.69485396	1.095523391153298	1289
Syntaxin-7	STX7	O15400	0.2886067135965895	0	0.68900985	0.9158402411167376	109
PIH1 domain-containing protein 1	PIH1D1	Q9NWS0	0.2883567626314019	0	0.6955958	0.9133794823703498	2186
Transcriptional activator protein Pur-alpha	PURA	Q00577	0.2882933773309393	0	0.6676783	0.9247526048816199	1112
CDK5 regulatory subunit-associated protein 3	CDK5RAP3	Q96JB5	0.2861145659950264	0	0.68672222	1.088918262779449	2886
Testis-expressed sequence 264 protein	TEX264	Q9Y6I9	0.2857094349529206	0	0.7262857	0.9032411263945043	3005
Protein SCO1 homolog, mitochondrial	SCO1	O75880	0.2846460149744878	0	0.77661628	0.8858580833123427	238
POU domain, class 2, transcription factor 1	POU2F1	P14859	0.2840019207409696	0	0.68012577	1.084170126068597	497
Serine/threonine-protein kinase 26;Serine/threonine-protein kinase 24;Serine/threonine-protein kinase 24 36 kDa subunit;Serine/threonine-protein kinase 24 12 kDa subunit;Serine/threonine-protein kinase 25	STK26;STK24;STK25	Q9P289;Q9Y6E0;O00506	0.2818144292297422	0	0.81491196	0.8748301693364149	41
Glyoxylate reductase/hydroxypyruvate reductase	GRHPR	Q9UBQ7	0.2815874679972374	0	0.79656225	1.135090394886827	2241
Ras suppressor protein 1	RSU1	Q15404	0.280985160432806	0	0.68893194	1.086103420492677	1380
Trypsin-3	PRSS3	P35030	0.2806802208570165	0	0.75303328	1.115348368394429	704
Fragile X mental retardation protein 1	FMR1	Q06787	0.2787616975483544	0	0.65622795	1.06866999372764	1163
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	NDUFB5	O43674	0.2784590265142537	0	0.71946704	1.09845055262625	2593
Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2	HACD2	Q6Y1H2	0.2782933245251336	0	0.71360576	1.095623161025599	2821
YTH domain-containing family protein 3	YTHDF3	Q7Z739	0.2770152915459487	0	0.69764566	1.087224743461316	1597
RuvB-like 1	RUVBL1	Q9Y265	0.2764538827061269	0	0.77190083	1.120401166227189	2343
Collagen alpha-1(IV) chain;Arresten	COL4A1	P02462	0.2761276334369196	0	0.8007549	1.132591214617819	2640
Proline-rich protein 4	PRR4	Q16378	0.2759912549055574	0	0.77234638	0.892668628043331	1413
N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed	NTMT1	Q9BV86	0.2759228069325363	0	0.66584635	1.071251203401518	1992
Splicing factor 3B subunit 4	SF3B4	Q15427	0.2757815062177489	0	0.66187197	0.9352633147835996	1383
Ribosomal RNA-processing protein 7 homolog A;Putative ribosomal RNA-processing protein 7 homolog B	RRP7A;RRP7BP	Q9Y3A4;Q9NSQ0	0.2731183516080833	0	0.80942035	0.8819125606494507	2995
Polyadenylate-binding protein 2	PABPN1	Q86U42	0.2726160173358263	0	0.64277941	1.05751488838814	1604
Pre-mRNA-processing-splicing factor 8	PRPF8	Q6P2Q9	0.2719115124799032	0	0.72344828	1.095294626673773	1525
Eyes absent homolog 3	EYA3	Q99504	0.2709056235973506	0	0.74403065	1.103813508531126	2898
Pleckstrin homology-like domain family B member 1	PHLDB1	Q86UU1	0.2700306628261195	0	0.77234036	0.8963664844434862	1611
Apoptosis-inducing factor 2	AIFM2	Q9BRQ8	0.2687354593608333	0	0.74990082	1.104764823468232	1966
Adenylyl cyclase-associated protein 2	CAP2	P40123	0.2678291919202618	0	0.71047431	1.086266104246805	754
Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	GBF1	Q92538	0.2669978642117012	0	0.80185086	0.8881704897708956	2869
Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form	PTGES2	Q9H7Z7	0.2668934932724678	0	0.665748	0.9393903237115084	2088
Probable ATP-dependent RNA helicase DDX23	DDX23	Q9BUQ8	0.2668386850585254	0	0.70041609	1.080871330784465	1989
Ras-related protein Rab-32;Ras-related protein Rab-7L1;Ras-related protein Rab-38	RAB32;RAB29;RAB38	Q13637;O14966;P57729	0.264698292519725	0	0.82229537	1.132668851335964	2508
Aldehyde dehydrogenase, mitochondrial	ALDH2	P05091	0.263918126786935	0	0.65425885	1.056774622674252	350
Fibrosin-1-like protein	FBRSL1	Q9HCM7	0.2633779729083638	0	0.76059145	1.105370036433684	2940
Protein MAK16 homolog	MAK16	Q9BXY0	0.2627154204169955	0	0.69328827	1.07447302769661	2015
Sorting nexin-3	SNX3	O60493	0.2617252598712323	0	0.67100853	1.063229696779006	164
60S ribosomal protein L34	RPL34	P49207	0.2610038019127661	0	0.76224369	1.104273581609636	834
Ig alpha-1 chain C region;Ig alpha-2 chain C region	IGHA1;IGHA2	P01876;P01877	0.2609930383654486	0	0.72683877	0.9186383267383185	2638
Retinol dehydrogenase 11	RDH11	Q8TC12	0.2607174951232931	0	0.64704585	0.9515474167491574	1713
Terminal uridylyltransferase 4	ZCCHC11	Q5TAX3	0.2604329001596213	0	0.74131453	0.913555695636712	2804
Tripartite motif-containing protein 16-like protein;Tripartite motif-containing protein 16	TRIM16L;TRIM16	Q309B1;O95361	0.2594667165625495	0	0.81094271	0.8897938973295485	2622
40S ribosomal protein S21	RPS21	P63220	0.2585792531195104	0	0.721587	0.9221875165391153	1063
V-type proton ATPase subunit D	ATP6V1D	Q9Y5K8	0.2576661346395639	0	0.81123954	1.122577652837813	2405
Golgin subfamily A member 2	GOLGA2	Q08379	0.2575270057566783	0	0.65712994	1.053491199678098	1179
Survival motor neuron protein	SMN1	Q16637	0.2574044493137642	0	0.82954472	0.885003917130035	1425
SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	Q9GZT3	0.2573116986771211	0	0.76950586	1.104599692102153	2925
Ig gamma-1 chain C region	IGHG1	P01857	0.2569076453781438	0	0.72252524	1.083546203418729	318
WD repeat-containing protein 3	WDR3	Q9UNX4	0.2568849791082499	0	0.72508562	0.9219278331713747	2988
Cat eye syndrome critical region protein 5	CECR5	Q9BXW7	0.2563887451312468	0	0.75170189	0.9122907602713328	2917
Signal peptidase complex catalytic subunit SEC11A	SEC11A	P67812	0.2555329218351208	0	0.66508615	0.9471003366874179	1069
Zinc finger BED domain-containing protein 4	ZBED4	O75132	0.2542829195273075	0	0.72961086	0.9218639717229613	193
CD63 antigen	CD63	P08962	0.2542056253378266	0	0.77190399	0.9064071121411442	409
REST corepressor 3	RCOR3	Q9P2K3	0.2526557665330724	0	0.71858561	0.9271442484818216	2231
Apolipoprotein L2	APOL2	Q9BQE5	0.2526261919696839	0	0.76698834	0.9091467234736234	1960
Myelin-associated neurite-outgrowth inhibitor	FAM168B	A1KXE4	0.2514250119962558	0	0.70535529	1.071649358546193	4
ATP-binding cassette sub-family A member 6	ABCA6	Q8N139	0.2510932280966518	0	0.77051419	1.100282411204655	1655
Discoidin, CUB and LCCL domain-containing protein 2	DCBLD2	Q96PD2	0.2507746198236074	0	0.76391399	0.9114155648833715	2891
Talin-2	TLN2	Q9Y4G6	0.2505770454054232	0	0.66388053	1.051658988070781	2392
Tyrosine-protein phosphatase non-receptor type 1	PTPN1	P18031	0.2501306037514848	0	0.74956602	0.9170418666466182	538
Immunoglobulin lambda-like polypeptide 5	IGLL5	B9A064	0.2491231710038218	0	0.75476795	0.9157739157434366	15
60S ribosomal protein L7	RPL7	P18124	0.2489574122170808	0	0.73480254	1.0830711771836	543
Ubiquitin carboxyl-terminal hydrolase 7	USP7	Q93009	0.2485256378416612	0	0.7219457	1.077008899838791	1807
Retinoic acid receptor RXR-beta;Retinoic acid receptor RXR-alpha	RXRB;RXRA	P28702;P19793;P48443	0.2484200547343995	0	0.78927457	1.106227543778514	2691
E3 ubiquitin-protein ligase TRAF7	TRAF7	Q6Q0C0	0.2476159346504847	0	0.71480751	1.073115265647142	1538
Acyl-CoA desaturase	SCD	O00767	0.2475105057667157	0	0.73280752	0.9249835236140556	53
Germinal-center associated nuclear protein	MCM3AP	O60318	0.2471620465649735	0	0.80726916	0.8986427483111709	2597
Vacuolar protein sorting-associated protein 13A	VPS13A	Q96RL7	0.2470625328577647	0	0.82983625	0.8912765584049021	1903
60S ribosomal protein L18a	RPL18A	Q02543	0.2469313652459153	0	0.77790582	1.100270604840908	1136
CKLF-like MARVEL transmembrane domain-containing protein 6	CMTM6	Q9NX76	0.2465459504584366	0	0.8075673	1.112437800152828	2960
Intercellular adhesion molecule 1	ICAM1	P05362	0.2462356816036255	0	0.70375454	1.067071534928553	2646
Solute carrier family 35 member F6	SLC35F6	Q8N357	0.245297383339512	0	0.64793724	1.040177926269027	1661
Glutamine-rich protein 1	QRICH1	Q2TAL8	0.2452326089355363	0	0.72291446	0.9302436066672262	1445
Mitochondrial import receptor subunit TOM40 homolog	TOMM40	O96008	0.2429513973930142	0	0.67693543	1.05226541235771	2627
Muscleblind-like protein 1	MBNL1	Q9NR56;Q5VZF2;Q9NUK0	0.2427893385962534	0	0.71550733	0.9347137892736022	2147
Tetratricopeptide repeat protein 1	TTC1	Q99614	0.2427073924067518	0	0.74312252	1.082050482193091	1930
E3 ubiquitin-protein ligase RBX1;E3 ubiquitin-protein ligase RBX1, N-terminally processed	RBX1	P62877	0.2417051486456003	0	0.77266657	0.9140232255407672	2736
Chromosome alignment-maintaining phosphoprotein 1	CHAMP1	Q96JM3	0.2408779675124002	0	0.7094034	1.065677734245368	1879
U3 small nucleolar RNA-associated protein 6 homolog	UTP6	Q9NYH9	0.2386606101852049	0	0.77164805	1.091324293838329	2198
Integrator complex subunit 7	INTS7	Q9NVH2	0.2384838081167775	0	0.76351982	0.9193562230982516	2955
Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform	PPP3CA	Q08209;P16298;P48454	0.2374253289236687	0	0.73873323	1.0761752030916	1176
Translocon-associated protein subunit alpha	SSR1	P43307	0.2372709095989443	0	0.78023779	1.093912918473187	789
Alpha-adducin	ADD1	P35611	0.2365437577665332	0	0.71685064	1.065826374171357	723
Desmin	DES	P17661	0.2358641896896376	0	0.78238708	1.093752156903399	2672
Homeobox protein Meis1;Putative homeobox protein Meis3-like 1;Homeobox protein Meis3;Homeobox protein Meis2	MEIS1;MEIS3P1;MEIS3;MEIS2	O00470;A6NDR6;Q99687;O14770	0.2356204040349752	0	0.79037905	1.096918107490655	2574
Krueppel-like factor 5	KLF5	Q13887	0.2353072411228307	0	0.73444879	1.072716437024173	1283
39S ribosomal protein L4, mitochondrial	MRPL4	Q9BYD3	0.2344408740582651	0	0.72404015	1.067475921260831	2019
Charged multivesicular body protein 5	CHMP5	Q9NZZ3	0.2338897785503971	0	0.78433871	1.093075786789501	2217
G1/S-specific cyclin-D3	CCND3	P30281	0.2328867226437517	0	0.72934806	1.068673796846082	660
39S ribosomal protein L13, mitochondrial	MRPL13	Q9BYD1	0.2325872879187347	0	0.77352279	0.9195115465835004	2919
CDC42 small effector protein 1	CDC42SE1	Q9NRR8	0.2325527019882756	0	0.78664976	0.9148872595134729	2952
39S ribosomal protein L37, mitochondrial	MRPL37	Q9BZE1	0.2314580852934558	0	0.75306171	0.9276878453009122	2025
Transcription factor Sp2	SP2	Q02086	0.2306187553499282	0	0.71496052	1.060614815681083	1132
Alpha-adducin;Beta-adducin	ADD1;ADD2	P35611;P35612	0.2274542770028578	0	0.74846762	1.072983054800582	2701
Transmembrane protein 201	TMEM201	Q5SNT2	0.2262203026243021	0	0.79145771	0.9172277955844692	1479
Polyribonucleotide nucleotidyltransferase 1, mitochondrial	PNPT1	Q8TCS8	0.2253770452411459	0	0.76848656	1.079986533050186	1715
40S ribosomal protein S6	RPS6	P62753	0.2242543576323364	0	0.82389683	1.102002261677033	1031
TNFAIP3-interacting protein 2	TNIP2	Q8NFZ5	0.2241518298742804	0	0.73065156	0.9409160120341511	2530
Signal transducer and activator of transcription 3	STAT3	P40763	0.2237178388270955	0	0.7413975	1.067154421193045	759
Prolactin-inducible protein	PIP	P12273	0.2231517555230411	0	0.7435751	1.067677986044727	470
Alcohol dehydrogenase [NADP(+)]	AKR1A1	P14550	0.2223826309430272	0	0.72975087	1.061097516490002	492
RNA polymerase-associated protein CTR9 homolog	CTR9	Q6PD62	0.221935010700598	0	0.76719952	1.076869426228479	2814
Synaptobrevin homolog YKT6	YKT6	O15498	0.2217872482766463	0	0.800942	0.9167572523011076	113
Nuclear factor 1 C-type	NFIC	P08651	0.221761913727164	0	0.83876115	0.9041285270610196	403
Signal peptidase complex subunit 3	SPCS3	P61009	0.2186047203533317	0	0.76458746	0.9317198318094294	2731
WD repeat-containing protein 43	WDR43	Q15061	0.2179970204093085	0	0.74189693	1.063146628636619	1359
Basic leucine zipper and W2 domain-containing protein 1	BZW1	Q7L1Q6	0.2156769269303815	0	0.70483744	0.9567634009023933	1570
S1 RNA-binding domain-containing protein 1	SRBD1	Q8N5C6	0.2153237106976409	0	0.73584521	1.058565232306531	1664
Isocitrate dehydrogenase [NADP], mitochondrial	IDH2	P48735	0.215016145599412	0	0.78713477	1.080025400553965	828
Importin-4	IPO4	Q8TEX9	0.2137837951640229	0	0.75837219	0.9371382560525494	1725
Sulfatase-modifying factor 2	SUMF2	Q8NBJ7	0.2124685356711193	0	0.78088552	1.075536068468256	1676
Transcriptional repressor p66-beta	GATAD2B	Q8WXI9;Q86YP4	0.21233906339328	0	0.80757248	0.9204934879299974	1755
CTD small phosphatase-like protein 2	CTDSPL2	Q05D32	0.2122143262362339	0	0.80113453	1.083665704336942	2749
Activity-dependent neuroprotector homeobox protein	ADNP	Q9H2P0	0.2103713591924983	0	0.8111288	0.9205313893439682	2056
Aladin	AAAS	Q9NRG9	0.2099134474522231	0	0.78937721	1.07713421751177	2149
TATA-binding protein-associated factor 172	BTAF1	O14981	0.209536825963907	0	0.76770365	0.9364472047991713	2585
MAP kinase-activating death domain protein	MADD	Q8WXG6	0.2092105245335247	0	0.79774362	1.080031852387966	1753
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	GNG5	P63218	0.2088060955474393	0	0.83227569	0.9144186256803503	2738
Rho GDP-dissociation inhibitor 1	ARHGDIA	P52565	0.2084558435094674	0	0.76488197	1.065883873435485	897
Sulfatase-modifying factor 1	SUMF1	Q8NBK3	0.2082004709634031	0	0.76534778	1.065890547653129	1677
DCC-interacting protein 13-alpha	APPL1	Q9UKG1	0.2081333166875403	0	0.75949091	1.06337901083531	2285
Folylpolyglutamate synthase, mitochondrial	FPGS	Q05932	0.2077294309255251	0	0.71570313	1.044246527979416	1160
RUN and FYVE domain-containing protein 1	RUFY1	Q96T51	0.2066061142486575	0	0.78195834	0.9331689872319474	1914
Eukaryotic translation initiation factor 4B	EIF4B	P23588	0.2065718718410476	0	0.78607947	0.9317156773197514	595
Golgi SNAP receptor complex member 2	GOSR2	O14653	0.2064312212805621	0	0.79015011	0.9303588406573133	62
Ras-related protein Rab-6C	RAB6C	Q9H0N0	0.2062995205629683	0	0.76013178	0.9413555211328744	2046
Proteolipid protein 2	PLP2	Q04941	0.2058273211614718	0	0.75823307	0.9423729020008355	1154
Serine protease HTRA1	HTRA1	Q92743	0.2034878990478806	0	0.78821409	1.07187159551917	1783
Eukaryotic translation initiation factor 3 subunit A	EIF3A	Q14152	0.2030573069001207	0	0.84204441	1.09307493273414	1293
Constitutive coactivator of peroxisome proliferator-activated receptor gamma	FAM120B	Q96EK7	0.2029027350051216	0	0.77347457	0.9386447999463313	1849
Protein phosphatase 1G	PPM1G	O15355	0.201478795056266	0	0.77343273	1.064297399851749	103
Protein FAM83H	FAM83H	Q6ZRV2	0.2010115828162533	0	0.77753633	0.9383953190190369	1554
Signal recognition particle 19 kDa protein	SRP19	P09132	0.1993108479395147	0	0.79289824	1.070680696669398	2655
Transmembrane protein 245	TMEM245	Q9H330	0.1990635538672425	0	0.79243398	1.070308462091094	2932
Methyltransferase-like protein 16	METTL16	Q86W50	0.1983647844207699	0	0.84470749	1.090561498625492	2839
Tyrosine-protein kinase JAK1	JAK1	P23458	0.1964825214311325	0	0.87947863	1.102445864473647	2688
60S ribosomal protein L21	RPL21	P46778	0.1957125688604009	0	0.85655916	1.093133749487617	804
Sterile alpha motif domain-containing protein 11	SAMD11	Q96NU1	0.1955345058952336	0	0.74549699	1.048248235821857	1889
pre-rRNA processing protein FTSJ3	FTSJ3	Q8IY81	0.1951909704768564	0	0.81670815	1.077178890175676	1647
5-nucleotidase	NT5E	P21589	0.1937095298252558	0	0.82324797	1.078660004521932	2680
Epidermal growth factor receptor kinase substrate 8	EPS8	Q12929	0.1925754632564516	0	0.77287745	0.9456078380790806	2504
Cytoplasmic dynein 1 light intermediate chain 2	DYNC1LI2	O43237	0.1921056571227524	0	0.85748792	1.090759973753188	2589
Nucleobindin-2;Nesfatin-1	NUCB2	P80303	0.1919055807369858	0	0.75589299	1.049982948184432	1089
Epidermal growth factor receptor kinase substrate 8-like protein 2	EPS8L2	Q9H6S3	0.1895634656033369	0	0.83580238	1.080476028107161	2081
Mediator of RNA polymerase II transcription subunit 10	MED10	Q9BTT4	0.1866965612751681	0	0.7908389	0.9429253180715407	1979
Nucleophosmin	NPM1	P06748	0.1861819006724481	0	0.84717208	0.9239242381982171	367
Serine/threonine-protein kinase SIK1	SIK1;LOC102724428	P57059;A0A0B4J2F2	0.1854702956379466	0	0.84075439	1.079332553218699	3
Sorting nexin-5	SNX5	Q9Y5X3	0.1842035630730621	0	0.79974979	1.062275298119907	2413
Phosphomevalonate kinase	PMVK	Q15126	0.1837561209385115	0	0.86587042	0.9194168261903267	1364
Synembryn-A	RIC8A	Q9NPQ8	0.1831391164501142	0	0.77924854	1.053226050269168	2136
Septin-11	SEPT11	Q9NVA2;Q14141;Q92599	0.1828752411309917	0	0.77687752	1.052067883381584	2173
Coiled-coil domain-containing protein 39	CCDC39	Q9UFE4	0.1826352889991458	0	0.85958064	1.084418712386287	2558
Protein YIPF5	YIPF5	Q969M3	0.1822400946920766	0	0.8396644	0.9289379671077995	1814
Peptidyl-prolyl cis-trans isomerase FKBP2	FKBP2	P26885	0.181659579529537	0	0.81489915	1.06641090545712	624
Ig alpha-1 chain C region	IGHA1	P01876;P01877	0.1813498125052853	0	0.79749507	1.059275468811177	319
Fatty acyl-CoA reductase 1	FAR1	Q8WVX9	0.1808093607021135	0	0.85963058	0.923304728351218	1742
ADP-ribosylation factor 3;ADP-ribosylation factor 1	ARF3;ARF1	P61204;P84077	0.1805469539963909	0	0.84513313	1.077338843892932	978
